timestamp,Basel Temperature [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel UV Radiation
20230511T0200,11.540245,4.8965297,216.02737,0
20230511T0300,11.380245,6.489992,236.30994,0
20230511T0400,11.130245,4.3349743,228.36647,0
20230511T0500,11.0602455,3.563818,225,0
20230511T0600,10.990245,4.1046314,232.12502,0
20230511T0700,11.210245,5.95906,244.98311,2.59
20230511T0800,11.400246,6.162207,263.29016,8.25
20230511T0900,11.970245,5.8048253,277.125,9.57
20230511T1000,12.980246,4.73506,278.74615,26.88
20230511T1100,13.630245,4.0249224,280.30487,39.57
20230511T1200,13.820246,3.563818,315,55.59
20230511T1300,14.400246,5.00128,329.7436,58.72
20230511T1400,14.360246,5.495161,328.39252,66.48
20230511T1500,14.540245,7.9526596,354.8056,63.45
20230511T1600,14.580245,8.669949,4.7636414,55.97
20230511T1700,14.610246,7.342588,11.309921,46.83
20230511T1800,14.100245,6.130579,3.3664398,37.42
20230511T1900,13.540245,3.2599385,353.65985,24.28
20230511T2000,12.970245,2.4149535,333.43497,11.1
20230511T2100,11.750245,3.563818,315,2.68
20230511T2200,10.980246,5.154415,294.77515,0
20230511T2300,10.770246,5.506941,281.30994,0
20230512T0000,10.620245,6.162207,353.29016,0
20230512T0100,10.890245,0.8049845,333.43497,0
20230512T0200,11.130245,1.835647,281.30994,0
20230512T0300,10.720245,2.4149535,296.56506,0
20230512T0400,11.110246,1.4399999,270,0
20230512T0500,11.040245,0.8049845,296.56506,0
20230512T0600,10.740245,0.35999998,270,0
20230512T0700,10.510245,0.35999998,89.99999,3.42
20230512T0800,11.090245,1.1384199,18.434952,11.04
20230512T0900,12.000245,2.52,360,20.06
20230512T1000,12.720245,2.8799999,360,32.61
20230512T1100,13.490245,3.2399998,360,59.01
20230512T1200,15.140245,7.2805495,8.530762,72.34
20230512T1300,15.690246,8.287822,357.51044,57.29
20230512T1400,16.330246,10.182337,351.8699,57.67
20230512T1500,16.810246,11.525623,358.21008,64.61
20230512T1600,16.700245,11.885453,1.7356873,53.61
20230512T1700,16.270247,11.525623,1.7899017,49.26
20230512T1800,16.340246,10.495713,5.906128,33.34
20230512T1900,16.410246,8.669949,4.7636414,21.74
20230512T2000,15.460245,7.9932976,7.765167,13.67
20230512T2100,14.070246,6.130579,356.63354,1.93
20230512T2200,13.690246,5.506941,348.69006,0
20230512T2300,12.830245,6.5693827,350.5377,0
20230513T0000,11.820246,7.24486,26.565033,0
20230513T0100,11.340245,6.6185193,22.380127,0
20230513T0200,11.300245,7.729527,27.75853,0
20230513T0300,11.050245,7.172949,17.525558,0
20230513T0400,11.630245,8.557102,14.620865,0
20230513T0500,11.680245,6.725354,15.524109,0
20230513T0600,11.640245,6.638072,12.528809,0
20230513T0700,11.870245,6.87779,6.0090027,3.43
20230513T0800,12.340245,8.209263,15.255127,11.92
20230513T0900,13.090245,8.373386,25.463333,15.98
20230513T1000,13.840245,8.225035,23.198593,29.43
20230513T1100,13.940246,8.891344,21.370605,38.67
20230513T1200,14.470245,10.365251,20.323135,61.97
20230513T1300,14.860246,11.043261,19.025604,67.96
20230513T1400,15.430245,11.177405,14.931412,49.14
20230513T1500,15.620245,10.8955765,7.594635,55.28
20230513T1600,15.500245,10.829959,15.422165,56.88
20230513T1700,15.430245,11.090103,35.75389,51.48
20230513T1800,15.730246,10.799999,53.130096,37.22
20230513T1900,15.530245,8.714677,51.70984,25.47
20230513T2000,14.980246,6.1094027,44.999985,11.44
20230513T2100,13.510245,5.95906,25.016876,3.17
20230513T2200,12.920245,6.151683,20.556046,0
20230513T2300,11.950245,5.506941,11.309921,0
20230514T0000,11.990245,5.1919937,33.690063,0
20230514T0100,11.990245,4.5536795,341.56506,0
20230514T0200,11.380245,5.154415,24.775131,0
20230514T0300,10.8102455,5.5887027,14.931412,0
20230514T0400,10.420245,5.4477882,7.594635,0
20230514T0500,10.050245,4.802999,12.994629,0
20230514T0600,10.110246,4.0249224,349.69516,0
20230514T0700,10.350245,3.6179552,354.28943,3.2
20230514T0800,11.250245,3.8773184,338.1986,9.28
20230514T0900,12.300245,5.771239,356.42368,14.76
20230514T1000,13.480246,7.2359104,5.7105865,32.94
20230514T1100,14.400246,7.5942073,5.440323,30.77
20230514T1200,14.830245,8.669949,355.23636,41.35
20230514T1300,15.500245,9.531505,349.11447,60.68
20230514T1400,16.060246,10.365251,339.67688,44.32
20230514T1500,16.970245,10.041354,345.46555,67.06
20230514T1600,17.210245,7.9932976,352.23483,58.44
20230514T1700,15.620245,6.87779,353.991,41.78
20230514T1800,15.870245,9.178235,25.559967,35.59
20230514T1900,15.3102455,4.6938252,4.398697,16.77
20230514T2000,14.200245,5.5887027,284.93143,11.95
20230514T2100,12.730246,6.3690495,317.29062,3.64
20230514T2200,12.100245,4.896529,287.10272,0
20230514T2300,11.700245,2.6208394,254.0546,0
20230515T0000,11.190246,4.3349743,274.76364,0
20230515T0100,10.910245,4.3349743,221.63354,0
20230515T0200,10.660245,4.6938257,212.47119,0
20230515T0300,10.350245,5.904439,217.5686,0
20230515T0400,10.280245,5.95906,205.01689,0
20230515T0500,9.890245,4.0249224,190.30484,0
20230515T0600,9.660245,3.6179552,185.71059,0
20230515T0700,10.150246,4.73506,188.74615,4.35
20230515T0800,11.020246,3.7585104,196.69925,11.55
20230515T0900,11.980246,3.8268526,228.81409,32.09
20230515T1000,13.300245,3.319036,257.4712,44.25
20230515T1100,14.800245,3.2399998,270,64.38
20230515T1200,15.650246,4.1046314,307.875,60.28
20230515T1300,16.410246,2.2768397,341.56506,65.29
20230515T1400,17.070246,1.9386592,21.801407,89.38
20230515T1500,17.000246,2.2768397,18.434952,76.7
20230515T1600,16.370245,2.7416782,336.8014,68.13
20230515T1700,16.250246,4.8965297,323.97263,43.6
20230515T1800,16.270247,7.4128532,330.94543,40.24
20230515T1900,14.240245,4.802999,12.994629,25.96
20230515T2000,13.950245,5.4477882,352.40536,11.13
20230515T2100,13.150246,5.0911684,315,2.66
20230515T2200,12.120245,4.452954,284.03625,0
20230515T2300,11.570246,4.5536795,288.43497,0
20230516T0000,11.8102455,4.6938257,302.4712,0
20230516T0100,11.830245,5.634891,296.56506,0
20230516T0200,11.620245,4.0249224,333.43497,0
20230516T0300,11.620245,5.0911684,315,0
20230516T0400,11.270246,4.6938257,327.5288,0
20230516T0500,11.670245,5.815978,338.1986,0
20230516T0600,11.480246,6.379216,343.61047,0
20230516T0700,11.380245,9.47012,351.25385,2.09
20230516T0800,11.200245,11.901798,356.5318,3.09
20230516T0900,11.190246,14.4,360,16.14
20230516T1000,11.450245,16.263872,5.07959,15.41
20230516T1100,11.700245,15.496736,2.6629944,11.27
20230516T1200,11.480246,12.144331,348.02386,37.19
20230516T1300,12.030245,14.241629,343.85568,44.32
20230516T1400,12.250245,17.581125,349.38034,48.82
20230516T1500,12.430245,20.532627,2.009552,55.3
20230516T1600,12.410245,19.493261,4.236374,56.99
20230516T1700,12.100245,18.359999,360,44.76
20230516T1800,12.090245,17.294992,357.61407,26.73
20230516T1900,12.020246,16.56,360,19.88
20230516T2000,11.620245,15.517629,3.9909058,8.79
20230516T2100,11.250245,14.113653,5.856003,1.81
20230516T2200,10.940246,13.004921,4.7636414,0
20230516T2300,10.530245,12.979984,3.1798248,0
20230517T0000,10.050245,10.739833,13.570435,0
20230517T0100,9.630245,10.08,360,0
20230517T0200,9.090245,10.853866,354.28943,0
20230517T0300,8.690246,11.525623,358.21008,0
20230517T0400,8.280246,10.853866,5.7105865,0
20230517T0500,7.8902454,10.182337,8.130096,0
20230517T0600,7.520245,10.538843,7.853302,0.02
20230517T0700,7.8302455,11.720751,10.619659,4.93
20230517T0800,8.880245,13.009903,14.420761,16.59
20230517T0900,10.140245,14.707222,21.54097,32.9
20230517T1000,11.640245,18.289274,36.193207,52.18
20230517T1100,12.500245,18.947083,38.82982,59.76
20230517T1200,13.330245,18.79255,36.430847,59.79
20230517T1300,14.000245,19.586119,36.027374,56.13
20230517T1400,14.230246,19.08,31.890793,62.04
20230517T1500,14.760245,19.022177,29.475876,46.15
20230517T1600,14.710245,18.057508,23.49855,47.3
20230517T1700,14.720245,18.25026,22.011276,47.2
20230517T1800,14.200245,16.595179,24.34108,30.32
20230517T1900,13.800245,15.2947035,26.565033,23.28
20230517T2000,13.000245,13.1041975,20.924484,12.25
20230517T2100,11.960245,12.0694,17.35402,3.8
20230517T2200,11.030245,11.726277,17.878693,0
20230517T2300,10.180245,9.904906,19.093475,0
20230518T0000,8.780245,10.883676,34.2157,0
20230518T0100,8.150246,9.19939,30.579224,0
20230518T0200,7.5802455,7.729527,27.75853,0
20230518T0300,6.8202453,7.289444,20.224854,0
20230518T0400,6.2402453,7.072878,14.743561,0
20230518T0500,5.920245,7.69592,10.7842865,0
20230518T0600,5.8202453,8.4042845,9.865799,0.03
20230518T0700,7.400245,9.114471,9.090271,5.15
20230518T0800,9.110246,9.9571085,12.528793,15.32
20230518T0900,10.780245,11.753877,27.349869,34.69
20230518T1000,12.510245,14.84318,50.906143,50.6
20230518T1100,14.250245,16.981165,57.994614,47.48
20230518T1200,15.200245,13.397612,30.699707,58.96
20230518T1300,15.860246,16.563911,42.357452,67.33
20230518T1400,16.320246,14.618837,37.99872,58.63
20230518T1500,16.540245,12.287555,31.827438,53.31
20230518T1600,16.580246,12.4811535,33.231705,31.19
20230518T1700,16.450245,13.237038,44.999985,35.72
20230518T1800,16.060246,13.104198,52.815292,22.76
20230518T1900,15.520246,9.1641035,44.999985,15.45
20230518T2000,14.840245,6.297428,30.963745,9.4
20230518T2100,13.730246,7.8954163,24.227737,2.92
20230518T2200,12.910245,8.089993,20.854446,0
20230518T2300,12.230246,8.225035,23.198593,0
20230519T0000,12.770246,8.209263,15.255127,0
20230519T0100,11.830245,8.891344,21.370605,0
20230519T0200,11.320246,8.287822,34.380325,0
20230519T0300,10.790245,8.049845,26.565033,0
20230519T0400,9.760245,8.373386,25.463333,0
20230519T0500,9.520246,8.225035,23.198593,0
20230519T0600,9.320246,7.968939,18.434952,0.04
20230519T0700,10.290245,6.0347,17.35402,4.51
20230519T0800,11.400246,7.072878,14.743561,14.56
20230519T0900,12.610246,9.19939,30.579224,34.74
20230519T1000,14.010245,11.753876,49.96974,51.07
20230519T1100,15.040245,12.229406,47.38594,61.13
20230519T1200,15.880245,11.792404,31.263718,59.63
20230519T1300,16.340246,15.192682,36.326813,63.43
20230519T1400,16.350246,14.565548,39.986877,43.06
20230519T1500,16.360247,13.324863,38.418045,30.22
20230519T1600,16.300245,12.979984,33.690063,38.11
20230519T1700,16.070246,12.287555,31.827438,33.7
20230519T1800,15.950245,11.631956,21.801407,29.14
20230519T1900,15.550245,10.365251,20.323135,15.53
20230519T2000,15.000245,8.427383,19.983109,7.91
20230519T2100,14.490245,6.830519,18.434952,2.5
20230519T2200,13.970245,6.0347,17.35402,0
20230519T2300,13.420245,6.489992,19.440033,0
20230520T0000,12.720245,7.072878,14.743561,0
20230520T0100,12.840245,6.5693827,9.462311,0
20230520T0200,12.620245,6.519877,6.340164,0
20230520T0300,12.030245,6.87779,6.0090027,0
20230520T0400,11.940246,6.489992,3.1798248,0
20230520T0500,11.940246,6.519877,353.65985,0
20230520T0600,11.830245,6.12,360,0.03
20230520T0700,12.350245,6.489992,3.1798248,3.6
20230520T0800,13.110246,6.849467,3.0127716,11.08
20230520T0900,14.070246,8.654986,16.927505,23.95
20230520T1000,14.740245,12.475961,46.16913,33.63
20230520T1100,15.850245,12.599998,53.130096,47.95
20230520T1200,16.490246,11.435313,28.178574,39.7
20230520T1300,17.050245,14.982228,35.217575,43.08
20230520T1400,17.800245,13.551501,39.610672,46.55
20230520T1500,18.400246,10.296251,36.469223,52.76
20230520T1600,18.780245,8.049845,26.565033,51.3
20230520T1700,18.730246,9.793058,17.102722,36.78
20230520T1800,18.620245,9.531505,10.885529,31.27
20230520T1900,18.290245,8.287822,357.51044,22.89
20230520T2000,17.830246,7.208994,357.13757,11.18
20230520T2100,16.460245,7.5599995,360,3.67
20230520T2200,15.630245,8.311245,4.9697266,0
20230520T2300,14.450245,7.5942073,5.440323,0
20230521T0000,13.8102455,7.342588,11.309921,0
20230521T0100,13.230246,6.6185193,22.380127,0
20230521T0200,12.980246,4.510787,28.610443,0
20230521T0300,13.400246,4.5536795,18.434952,0
20230521T0400,13.010245,4.5536795,18.434952,0
20230521T0500,12.800245,5.1544156,347.90524,0
20230521T0600,12.780245,3.7585104,343.30075,0.07
20230521T0700,12.220245,1.609969,333.43497,5.55
20230521T0800,13.510245,1.5273507,315,17.27
20230521T0900,15.180245,2.4149535,333.43497,25.99
20230521T1000,17.220245,3.319036,347.4712,46.49
20230521T1100,18.960245,3.671294,11.309921,68.89
20230521T1200,20.730246,3.4152596,18.434952,78.02
20230521T1300,21.900246,5.3517847,19.653809,81.52
20230521T1400,23.190245,6.9899354,11.888657,96.47
20230521T1500,24.030245,7.342588,11.309921,96.12
20230521T1600,24.410246,7.2805495,8.530762,78.58
20230521T1700,24.340246,8.287822,357.51044,54.41
20230521T1800,23.920246,9.826088,8.426956,37.9
20230521T1900,22.540245,6.162207,6.7098236,23.96
20230521T2000,20.750246,3.0758414,339.44397,8.09
20230521T2100,19.090246,5.8603754,312.51044,3.6
20230521T2200,17.980246,5.4833565,293.1986,0
20230521T2300,16.700245,4.32,270,0
20230522T0000,17.250246,6.28713,256.7595,0
20230522T0100,16.940245,5.991594,237.26477,0
20230522T0200,15.530245,5.1165614,219.28941,0
20230522T0300,15.350245,5.315336,208.30077,0
20230522T0400,14.540245,4.802999,192.99461,0
20230522T0500,13.980246,3.2599385,186.3402,0
20230522T0600,14.0602455,3.9763298,185.19443,0.1
20230522T0700,14.980246,4.73506,171.25385,5.99
20230522T0800,16.720245,4.3349743,184.76364,18.49
20230522T0900,18.660246,4.198285,210.96376,29.48
20230522T1000,20.550245,3.396233,237.99463,42.95
20230522T1100,22.000246,3.6179552,275.7106,63.38
20230522T1200,23.200245,3.4152596,341.56506,86.54
20230522T1300,24.150246,3.8939953,326.30994,90.64
20230522T1400,24.910246,4.8965297,323.97263,97.34
20230522T1500,25.420246,6.792466,327.99463,75.78
20230522T1600,26.090246,3.7064266,299.0546,71.07
20230522T1700,25.120245,3.96,270,59.15
20230522T1800,24.460245,5.8603754,317.48956,26.06
20230522T1900,23.740246,7.5170207,343.30075,16.75
20230522T2000,22.090246,4.5536795,288.43497,11.98
20230522T2100,20.760244,5.3517847,312.27368,2.6
20230522T2200,18.960245,6.8777895,317.1211,0.01
20230522T2300,18.130245,5.815978,291.8014,0
20230523T0000,17.880245,8.891343,31.759476,0
20230523T0100,17.950245,1.2979984,56.30993,0
20230523T0200,17.470245,3.96,270,0
20230523T0300,16.440247,6.1305785,319.76367,0
20230523T0400,16.540245,6.130579,356.63354,0
20230523T0500,16.350246,1.835647,348.69006,0
20230523T0600,15.990245,1.8,323.13013,0.04
20230523T0700,16.580246,4.379589,350.5377,3.32
20230523T0800,17.220245,5.506941,348.69006,5.45
20230523T0900,17.800245,9.028754,4.573929,21.04
20230523T1000,18.000246,10.538843,7.853302,28.92
20230523T1100,18.540245,11.570515,5.3558044,52.18
20230523T1200,19.460245,10.703569,19.653809,54.63
20230523T1300,20.150246,11.252519,7.352371,65.84
20230523T1400,20.660246,12.7279215,8.130096,59.56
20230523T1500,21.110245,13.397612,6.1701508,78.08
20230523T1600,21.320246,14.512064,7.125,66.35
20230523T1700,21.390245,16.808569,9.865799,60.48
20230523T1800,21.180244,15.827721,17.198517,48.47
20230523T1900,20.590246,14.332341,11.592163,32.79
20230523T2000,19.430244,14.264361,10.175507,11.07
20230523T2100,18.030245,12.783802,9.72757,3.64
20230523T2200,16.880245,12.015589,8.615646,0.02
20230523T2300,16.020247,11.609651,7.125,0
20230524T0000,15.300245,11.720751,10.619659,0
20230524T0100,14.600245,11.367109,10.954056,0
20230524T0200,14.000245,9.779817,6.340164,0
20230524T0300,13.260245,9,360,0
20230524T0400,12.900246,8.647496,357.61407,0
20230524T0500,12.460245,9.36,360,0
20230524T0600,12.210245,9.3669195,2.202591,0.1
20230524T0700,12.330245,10.086427,2.045395,3.61
20230524T0800,12.5602455,11.609651,7.125,12.48
20230524T0900,13.0602455,12.144331,11.97612,14.48
20230524T1000,13.300245,13.441071,20.37642,24.95
20230524T1100,13.320246,13.5515,16.99083,36.11
20230524T1200,14.130245,13.75558,6.0090027,35.4
20230524T1300,15.030245,14.618837,9.926224,62.94
20230524T1400,15.470245,14.84318,14.03624,57.09
20230524T1500,15.960245,14.408997,12.994629,74.99
20230524T1600,16.570246,11.27553,16.69925,75.2
20230524T1700,16.700245,10.829959,15.422165,54.91
20230524T1800,16.740246,13.797912,7.4958496,49.23
20230524T1900,16.150246,14.799459,4.1849213,27.98
20230524T2000,15.080245,14.113653,5.856003,14.12
20230524T2100,14.040245,12.7279215,8.130096,4.2
20230524T2200,13.000245,11.720751,10.619659,0.03
20230524T2300,12.110246,11.367109,10.954056,0
20230525T0000,11.070246,9.255571,13.495728,0
20230525T0100,10.470245,9.605998,12.994629,0
20230525T0200,9.990245,7.8625183,15.945404,0
20230525T0300,9.820246,6.830519,18.434952,0
20230525T0400,10.000245,7.8625183,15.945404,0
20230525T0500,10.0602455,8.557102,14.620865,0
20230525T0600,10.070246,8.557102,14.620865,0.09
20230525T0700,10.680245,8.473393,12.2647705,5.36
20230525T0800,11.720245,9.531505,10.885529,15.5
20230525T0900,13.020246,12.768586,21.501434,34.08
20230525T1000,14.630245,15.349684,39.289413,48.19
20230525T1100,16.280245,16.992609,53.61563,51.62
20230525T1200,17.780245,9.659814,26.565033,64.7
20230525T1300,18.100245,14.336861,38.88449,49.9
20230525T1400,19.350245,13.746156,44.999985,75.51
20230525T1500,20.190245,10.44,43.602814,63.18
20230525T1600,20.530245,8.669949,41.63353,53.69
20230525T1700,20.640245,9.107359,18.434952,24.81
20230525T1800,20.600245,9.885262,10.49147,30.57
20230525T1900,20.270245,8.311245,4.9697266,18.52
20230525T2000,19.730246,7.208994,2.8624115,12.07
20230525T2100,17.840246,7.928178,357.39746,3.64
20230525T2200,16.310246,7.9526596,5.194412,0.05
20230525T2300,15.040245,7.172949,17.525558,0
20230526T0000,13.660245,7.754637,21.801407,0
20230526T0100,13.020246,7.5685663,25.34616,0
20230526T0200,12.090245,5.154415,24.775131,0
20230526T0300,11.520246,5.771239,356.42368,0
20230526T0400,11.190246,6.162207,6.7098236,0
20230526T0500,10.860246,6.379216,16.389526,0
20230526T0600,10.700245,6.379216,16.389526,0.18
20230526T0700,11.900246,5.0142193,21.037506,6.24
20230526T0800,13.730246,4.5536795,18.434952,17.25
20230526T0900,15.440246,5.3517847,19.653809,33.22
20230526T1000,17.260244,6.151683,20.556046,56.46
20230526T1100,19.080246,6.28713,23.629364,73.57
20230526T1200,21.140245,6.830519,18.434952,82.09
20230526T1300,22.410246,8.534353,27.645966,92.68
20230526T1400,23.330246,9.339208,27.552795,80.24
20230526T1500,23.980246,11.043261,19.025604,76.26
20230526T1600,24.250246,13.5515,16.99083,56.5
20230526T1700,24.190245,14.799459,18.434952,60.96
20230526T1800,24.110245,14.934577,15.376251,47.48
20230526T1900,23.390245,13.363711,4.6354523,30.68
20230526T2000,22.250246,12.245294,1.6846771,14.57
20230526T2100,20.650246,10.464798,3.9451752,5.61
20230526T2200,19.040245,9.114471,9.090271,0.06
20230526T2300,17.510244,8.049845,10.30484,0
20230527T0000,15.350245,7.968939,18.434952,0
20230527T0100,14.520246,8.699793,24.443954,0
20230527T0200,13.460245,8.287822,34.380325,0
20230527T0300,12.640245,7.42159,39.09384,0
20230527T0400,12.020246,7.145796,40.914368,0
20230527T0500,11.460245,6.8777895,42.87889,0
20230527T0600,11.180245,6.3690495,47.29059,0.21
20230527T0700,13.030245,5.904439,37.568573,6.69
20230527T0800,15.130245,5.991594,32.735214,19.7
20230527T0900,16.710245,6.696387,36.25383,37.45
20230527T1000,18.460245,7.42159,39.09384,56.78
20230527T1100,20.230246,8.714677,38.290146,74.36
20230527T1200,21.790245,10.383987,33.690063,88.45
20230527T1300,23.290245,11.988594,41.347763,97.88
20230527T1400,24.310246,11.709688,44.999985,100.68
20230527T1500,25.190245,11.525623,38.659805,95.11
20230527T1600,25.710245,11.384198,34.69516,73.58
20230527T1700,25.860245,11.090103,35.75389,73.27
20230527T1800,25.450245,10.685391,32.619232,53.79
20230527T1900,24.590246,9.504273,24.623566,34.79
20230527T2000,22.950245,8.089993,20.854446,18.07
20230527T2100,20.350245,8.427383,19.983109,5.72
20230527T2200,17.900246,8.534353,27.645966,0.08
20230527T2300,17.470245,7.7043357,37.40535,0
20230528T0000,15.280245,7.491114,54.782394,0
20230528T0100,14.520246,6.28713,66.37062,0
20230528T0200,13.340245,5.3517847,70.346176,0
20230528T0300,12.130245,4.2136917,70.016884,0
20230528T0400,11.410245,3.7585104,73.30075,0
20230528T0500,10.830245,4.2136917,70.016884,0
20230528T0600,10.390245,4.2136917,70.016884,0.24
